२. अधिक वोट से पराजित करना,outvote VT,audio_32954
बाहरी,outward A,audio_32955
बाह्य,outward A,audio_32956
२. दिखावटी,outward A,audio_32957
३. सार्वजनिक,outward A,audio_32958
बाहर की ओर,outward Adv,audio_32959
२. दूर,outward Adv,audio_32960
३. बाह्य रूप से,outward Adv,audio_32961
ऊपरी ढंग,outward Adv,audio_32962
देखने में,outwardly  Adv,audio_32963
२. बाह्य रूप से,outwardly  Adv,audio_32964
तोल या मोल में बढ जाना,outweigh VT,audio_32965
अण्डाकार,oval A,audio_32966
अंडाकृति,oval A,audio_32967
अण्डाकार वस्तु,oval N,audio_32968
सार्वजनिक,ovation N,audio_32969
२. प्रहर्ष,ovation N,audio_32970
३. उत्साह पूर्ण स्वागत,ovation N,audio_32971
चूल्हा,oven N,audio_32972
तन्दूर,oven N,audio_32973
भट्ठी,oven N,audio_32974
आर पार,over Adv,audio_32975
एक ओर से दूसरी ओर तक,over Adv,audio_32976
पार,over Prep,audio_32977
२. पर,over Prep,audio_32978
ऊपर से,over Prep,audio_32979
३. परे,over Prep,audio_32980
४. बावजूद कि,over Prep,audio_32981
५. होते हुए भी,over Prep,audio_32982
बहुत लाद देना,over-������� VT,audio_32983
बहुत गर्म करना,over-�᤽� VT,audio_32984
लटका रहना,overarch VI,audio_32985
मेहराब से ढांकना,overarch VT,audio_32986
पराजित करना,overbear VT,audio_32987
जीतना,overbear VT,audio_32988
उद्धत,overbearing  A,audio_32989
अहंकारी,overbearing  A,audio_32990
घमंडी,overbearing  A,audio_32991
ढीठ,overbearing  A,audio_32992
२. रोबीला,overbearing  A,audio_32993
दबंग,overbearing  A,audio_32994
जहाज वा नौका के बाहर,overboard  Adv,audio_32995
जहाज पर से,overboard  Adv,audio_32996
बहुत लाद देना,overburden VT,audio_32997
अधिक बोझ,overcharge N,audio_32998
२. अधिक मोल या अधिक दाम,overcharge N,audio_32999
अधिक लाद देना या भार देना,overcharge VT,audio_33000
अधिक दाम लगाना,overcharge VT,audio_33001
२. बढाना,overcharge VT,audio_33002
३. दबाना,overcharge VT,audio_33003
ओवरकोट,overcoat N,audio_33004
बडा कोट जो सब से ऊपर पहनते हैं,overcoat N,audio_33005
लबादा,overcoat N,audio_33006
पर विजय पाना,overcome VT,audio_33007
पराजय करना,overcome VT,audio_33008
जीतना,overcome VT,audio_33009
हराना,overcome VT,audio_33010
अधिक करना,overdo VT,audio_33011
२. थका मारना,overdo VT,audio_33012
अधिक मात्रा,overdose N,audio_33013
अधिक मात्रा में देना,overdose VT,audio_33014
जितना रुपया जमा हो उससे अधिक निकालना,overdraft  N,audio_33015
अधिक निकाला हुआ रुपया,overdraft  N,audio_33016
ज्यादा रुपया निकालना,overdraw VT,audio_33017
जितना रुपया जमा हो उससे अधिक की हुण्डी करना या निकालना,overdraw VT,audio_33018
जिसके देने का समय बीत गया हो,overdue A,audio_33019
जिसके पटने की मिती बीत गी हो,overdue A,audio_33020
मिती बीता हुआ,overdue A,audio_33021
बाढ,overflow N,audio_33022
२. बहुतायत,overflow N,audio_33023
अधिकता,overflow N,audio_33024
बह निकलना,overflow VTI,audio_33025
२. डुबाना,overflow VTI,audio_33026
फैल जाना,overgrow VTI,audio_33027
छा जाना,overgrow VTI,audio_33028
बहुत बढ जाना,overgrow VTI,audio_33029
२. साधारण आकार से बढ जाना,overgrow VTI,audio_33030
लटक पडना,overhang VTI,audio_33031
२. सिर पर झुकना,overhang VTI,audio_33032
३. निकल जाना,overhang VTI,audio_33033
जांच,overhaul N,audio_33034
२. उल्टा पल्टा,overhaul N,audio_33035
निरीक्षण करना,overhaul VT,audio_33036
मरमत्त करने के लिए जांचना,overhaul VT,audio_33037
उलट पलट कर देखना,overhaul VT,audio_33038
२. पहुंच जाना,overhaul VT,audio_33039
ऊपर,overhead A,audio_33040
२. सर पर,overhead A,audio_33041
संयोग से सुनना,overhear VT,audio_33042
अचानक सुनना,overhear VT,audio_33043
चुपके से सुनना,overhear VT,audio_33044
बहुत गर्म करना,overheat VT,audio_33045
अधिक प्रसन्न करना,overjoy VT,audio_33046
२. भग्न करना,overjoy VT,audio_33047
थल का,overland A,audio_33048
परस्पर व्याप्त करना,overlap VI,audio_33049
इस प्रकार रखना कि एक का किनारा दूसरे किनारे पर पडेना,overlap VI,audio_33050
बहुत लादना,overlay VT,audio_33051
२. घोंटना,overlay VT,audio_33052
दबा मारना,overlay VT,audio_33053
बहुत लादना,overload VT,audio_33054
चौकसी करना,overlook VT,audio_33055
जांचना,overlook VT,audio_33056
२. छोड जाना,overlook VT,audio_33057
३. असावधानी करना,overlook VT,audio_33058
४. क्षमा करना,overlook VT,audio_33059
पार करना,overpass VT,audio_33060
२. आंख छिपाना,overpass VT,audio_33061
३. भूलना,overpass VT,audio_33062
बहुत दाम देना,overpay VT,audio_33063
परिश्रम से अधिक दाम देना,overpay VT,audio_33064
पराजित करना,overpower  VT,audio_33065
हराना,overpower  VT,audio_33066
अधिक दाम लगाना,overrate VT,audio_33067
आगे बढ जाना,overreach  VT,audio_33068
२. ठगना,overreach  VT,audio_33069
वश में करना,overrule VT,audio_33070
२. खारिज या रद्द करना,overrule VT,audio_33071
निष्प्रभाव करना,overrule VT,audio_33072
मुंह तक भर जाना,overrun VI,audio_33073
२. बाहर निकलना,overrun VI,audio_33074
३. अधिक होना,overrun VI,audio_33075
बढ जाना,overrun VT,audio_33076
२. लूट पाट करना,overrun VT,audio_33077
निरीक्षण करना,oversee VT,audio_33078
चौकसी रखना,oversee VT,audio_33079
प्रबन्ध करना,oversee VT,audio_33080
२. छोड जाना,oversee VT,audio_33081
अवेक्षक,overseer N,audio_33082
निरीक्षक,overseer N,audio_33083
२. अध्यक्ष,overseer N,audio_33084
साया करना,overshadow VT,audio_33085
२. ढांकना,overshadow VT,audio_33086
लक्ष्य से बाहर चले जाना या फेंकना,overshoot  VTI,audio_33087
निरीक्षण,oversight  N,audio_33088
चौकसी,oversight  N,audio_33089
प्रबन्ध,oversight  N,audio_33090
निगरानी,oversight  N,audio_33091
२. भूल,oversight  N,audio_33092
चूक,oversight  N,audio_33093
बढा कर कहना,overstate  VT,audio_33094
लम्बी चौडी हांकना,overstate  VT,audio_33095
अत्युक्ति करना,overstate  VT,audio_33096
बहुत भरना,overstock  VT,audio_33097
रेल पेल करना,overstock  VT,audio_33098
भरमार करना,overstock  VT,audio_33099
मुंहामुंह भरना,overstock  VT,audio_33100
खुला,overt  A,audio_33101
२. प्रत्यक्ष,overt  A,audio_33102
प्रकट,overt  A,audio_33103
पहुंच जाना,overtake VT,audio_33104
जा पहुंचना,overtake VT,audio_33105
२. पकड लेना,overtake VT,audio_33106
३. जान लेना,overtake VT,audio_33107
उलट देना,overthrow  VT,audio_33108
औंधा रखना,overthrow  VT,audio_33109
२. हरा देना,overthrow  VT,audio_33110
नियमित समय से अतिरिक्त कार्यकाल,overtime N,audio_33111
वह समय जिस में निर्दिष्ट समय से अतिरिक्त काम किया जाय,overtime N,audio_33112
छिद्र,overture N,audio_33113
छेद,overture N,audio_33114
२. कहाव,overture N,audio_33115
प्रस्ताव,overture N,audio_33116
संदेश,overture N,audio_33117
३. गाना प्रारम्भ करने का गीत,overture N,audio_33118
उलट देना,overturn VT,audio_33119
२. पराजित करना,overturn VT,audio_33120
३. बरबाद करना,overturn VT,audio_33121
नष्ट करना,overturn VT,audio_33122
उलट पलट करना,overturn VT,audio_33123
अधिक तौल,overweight N,audio_33124
अभिभुत करना,overwhelm  VT,audio_33125
२. डुबाना,overwhelm  VT,audio_33126
दबाना,overwhelm  VT,audio_33127
३. कुचल डालना,overwhelm  VT,audio_33128
४. मिटाना,overwhelm  VT,audio_33129
दबाने वाला,overwhelming A,audio_33130
कुचल डालने वाला,overwhelming A,audio_33131
२. अपरिहार्य,overwhelming A,audio_33132
३. जो रोक न सके,overwhelming A,audio_33133
अधिकश्रम,overwork N,audio_33134
अत्यधिक कार्य या परिश्रम,overwork N,audio_33135
२. अतिरिक्त श्रम,overwork N,audio_33136
अत्यन्त परिश्रम करना,overwork VTI,audio_33137
२. सब प्रकार से सजाना,overwork VTI,audio_33138
अधिकार रखना,owe  VT,audio_33139
धरना,owe  VT,audio_33140
२. चाहना,owe  VT,audio_33141
३. ऋणी होना,owe  VT,audio_33142
कारण से,owing  A,audio_33143
हेतु से,owing  A,audio_33144
उल्लू,owl  N,audio_33145
घुग्घू,owl  N,audio_33146
अपना,own  Det,audio_33147
अपनाना,own  VT,audio_33148
स्वीकार करना,own  VT,audio_33149
२. मानना,own  VT,audio_33150
३. अधिकारी होना,own  VT,audio_33151
मालिक होना,own  VT,audio_33152
मालिक,owner  N,audio_33153
स्वामी,owner  N,audio_33154
अधिकारी,owner  N,audio_33155
२. धनी,owner  N,audio_33156
३. उत्तराधिकारी,owner  N,audio_33157
स्वामित्व अधिकार,ownership  N,audio_33158
प्रभुत्व,ownership  N,audio_33159
स्वत्व,ownership  N,audio_33160
बैल,ox N,audio_33161
वृषभ,ox N,audio_33162
क्साइड,oxide  N,audio_33163
आक्सीजन,oxygen N,audio_33164
प्राणप्रद वायु,oxygen N,audio_33165
जिलाने या जलाने वाली हवा,oxygen N,audio_33166
आक्सीजन से मिलाना,oxygenate  VT,audio_33167
सीप,oyster N,audio_33168
घोंघा,oyster N,audio_33169
कस्तूरा मछली,oyster N,audio_33170
शुक्ति,oyster N,audio_33171
सीप या घोंघों के पैदा होने का स्थान,oyster-����  N,audio_33172
पग,pace N,audio_33173
कदम,pace N,audio_33174
चाल,pace N,audio_33175
२. घोडे का कदम,pace N,audio_33176
पांव से नापना,pace VTI,audio_33177
२. मन्द मन्द चलना,pace VTI,audio_33178
धीरे चलना,pace VTI,audio_33179
रहवार कदम चलनेवाला घोडा,pacer  N,audio_33180
२. पायल,pacer  N,audio_33181
शान्त,pacific A,audio_33182
२. स्थिर,pacific A,audio_33183
३. मेल करने वाला,pacific A,audio_33184
४. ठहरा हुआ,pacific A,audio_33185
प्रशान्त सागर,pacific-�����  A,audio_33186
२. स्थिर समुद्र,pacific-�����  A,audio_33187
शान्त करना,pacify VT,audio_33188
ठण्डा करना,pacify VT,audio_33189
२. मनाना,pacify VT,audio_33190
३. ठहराना,pacify VT,audio_33191
गठरी,pack N,audio_33192
पुलिन्दा,pack N,audio_33193
२. बोझ,pack N,audio_33194
३. ताश की गड्डी,pack N,audio_33195
४. शिकारी कुत्तों का झुण्ड,pack N,audio_33196
५. दल,pack N,audio_33197
बांधना,pack VTI,audio_33198
कसना,pack VTI,audio_33199
२. जमा होना,pack VTI,audio_33200
३. षड्यंत्र रचना,pack VTI,audio_33201
४. लादना,pack VTI,audio_33202
५. चम्पत होना,pack VTI,audio_33203
लद्दू घोडा,pack-������  N,audio_33204
बिसाती,pack-��� N,audio_33205
पालान,pack-׿���� N,audio_33206
लादी,pack-׿���� N,audio_33207
खुरजी,pack-׿���� N,audio_33208
सुतली,pack-�����᤿� N,audio_33209
बन्धन,pack-�����᤿� N,audio_33210
ट्वाइन,pack-�����᤿� N,audio_33211
डोरा,pack-�����᤿� N,audio_33212
गठ्ठा,package N,audio_33213
बोरा,package N,audio_33214
पुलिन्दा,package N,audio_33215
२. पार्सल,package N,audio_33216
गठरी,packet N,audio_33217
पैकेट,packet N,audio_33218
खरीता,packet N,audio_33219
पुलिन्दा,packet N,audio_33220
२. डाक की नाव,packet N,audio_33221
संविद,pact N,audio_33222
मुआहिदा,pact N,audio_33223
शर्त,pact N,audio_33224
नियम,pact N,audio_33225
होड,pact N,audio_33226
बंधेज,pact N,audio_33227
पैड,pad  N,audio_33228
२. मंदगति अश्व,pad  N,audio_33229
धीमी चाल का घोडा,pad  N,audio_33230
३. बटमार,pad  N,audio_33231
डाकू,pad  N,audio_33232
४. गद्दी,pad  N,audio_33233
मुलायम जीन,pad  N,audio_33234
आहिस्ता चलना,pad  VTI,audio_33235
२. भर देना,pad  VTI,audio_33236
३. पैदल चलना,pad  VTI,audio_33237
जीन इत्यादि की गद्दी,padding N,audio_33238
डांड,paddle N,audio_33239
२. एक छोटा घेरा या हाता,paddle N,audio_33240
३. मेंढक,paddle N,audio_33241
पानी में खेलना या क्रीडा करना,paddle VT,audio_33242
२. खेना,paddle VT,audio_33243
डांड चलाना,paddle VT,audio_33244
धान,paddy  N,audio_33245
एक प्रकार का ताला,padlock N,audio_33246
जय गान,paean  N,audio_33247
जयगीत,paean  N,audio_33248
मूर्तिपूजक,pagan  N,audio_33249
प्रतिमापूजक,pagan  N,audio_33250
काफिर,pagan  N,audio_33251
पृष्ठ,page N,audio_33252
पन्ने के एक ओर,page N,audio_33253
२. आंकडा,page N,audio_33254
आलपिन,page N,audio_33255
३. लडका जो सरदारों के साथ रहता है,page N,audio_33256
पृष्ठ पर अंक डालना,page VT,audio_33257
तमाशा,pageant N,audio_33258
नुमाइश,pageant N,audio_33259
लीला,pageant N,audio_33260
२. थोडी देर की शान,pageant N,audio_33261
दो घडी का ठाठ,pageant N,audio_33262
भडक,pageantry  N,audio_33263
दिखावा,pageantry  N,audio_33264
धूमधाम,pageantry  N,audio_33265
आडम्बर,pageantry  N,audio_33266
पगोडा,pagoda N,audio_33267
हिन्दुस्तानी मूर्ति मंदिर और मुद्रा,pagoda N,audio_33268
२. बिना परिश्रम के धन पा जाना,pagoda N,audio_33269
घडा,pail N,audio_33270
पानी या दूध का बर्तन,pail N,audio_33271
बाल्टी,pail N,audio_33272
डोल,pail N,audio_33273
पीडा,pain N,audio_33274
दर्द,pain N,audio_33275
दुःख,pain N,audio_33276
संताप,pain N,audio_33277
२. दण्ड,pain N,audio_33278
जुरमाना,pain N,audio_33279
दुःख देना,pain VT,audio_33280
दिल दुखाना,pain VT,audio_33281
२. दिक करना,pain VT,audio_33282
सताना,pain VT,audio_33283
दुखदाई,painful A,audio_33284
कष्टकर,painful A,audio_33285
पीडाकर,painful A,audio_33286
२. कठिन,painful A,audio_33287
दर्द,pains  N,audio_33288
परिश्रम,painstaking  A,audio_33289
मेहनती,painstaking  A,audio_33290
सावधान,painstaking  A,audio_33291
पेंट,paint  N,audio_33292
रंगलेप,paint  N,audio_33293
चित्रकारी करना या रंग भरना,paint  VI,audio_33294
रङ्ना,paint  VT,audio_33295
चित्र उतारना,paint  VT,audio_33296
नकशा बनाना,paint  VT,audio_33297
रूप खडा करना,paint  VT,audio_33298
चित्रकार,painter N,audio_33299
रंगसाज,painter N,audio_33300
नक्काश,painter N,audio_33301
नकशा खींचने वाला,painter N,audio_33302
रंगभरिया,painter N,audio_33303
२. नाव बांधने की रस्सी,painter N,audio_33304
चित्र विद्या,painting N,audio_33305
चित्रकारी,painting N,audio_33306
रंगसाजी,painting N,audio_33307
२. चित्र,painting N,audio_33308
तसवीर,painting N,audio_33309
जोडा,pair N,audio_33310
युग,pair N,audio_33311
जोडा खाना या लगाना,pair VTI,audio_33312
२. जोडा मिलना,pair VTI,audio_33313
३. ठीक होना या करना,pair VTI,audio_33314
जोडे,pairs  N,audio_33315
राजभवन,palace N,audio_33316
राजमन्दिर,palace N,audio_33317
विशाल भवन,palace N,audio_33318
महल,palace N,audio_33319
स्वादिष्ट,palatable  A,audio_33320
रुचिकर,palatable  A,audio_33321
सुस्वाद,palatable  A,audio_33322
तालू,palate N,audio_33323
२. पसन्द,palate N,audio_33324
रुचि,palate N,audio_33325
स्वाद,palate N,audio_33326
३. मानसिक रुचि,palate N,audio_33327
राज योग्य,palatial A,audio_33328
विभूतिमान,palatial A,audio_33329
कान्तिमान,palatial A,audio_33330
२. विशाल,palatial A,audio_33331
३. महत,palatial A,audio_33332
पैलेटिन का पद,palatinate N,audio_33333
२. पैलेटिन का राज्य,palatinate N,audio_33334
राज्याधिकारी,palatine A,audio_33335
शासनाधिकारयुक्त,palatine A,audio_33336
शासनाधिकारयुक्त मनुष्य,palatine N,audio_33337
राज्याधिकारी व्यक्ति,palatine N,audio_33338
पांडु,pale A,audio_33339
पीला,pale A,audio_33340
जर्द,pale A,audio_33341
फीका,pale A,audio_33342
धुंधला,pale A,audio_33343
पीला पडना,pale VI,audio_33344
जरद होना,pale VI,audio_33345
कटहरा लगाना,pale VT,audio_33346
रंग मिलाने की मेज,palette N,audio_33347
नोकदार लकडिर्यो की मोर्चाबन्दी,palisade N,audio_33348
कटहरा,palisade N,audio_33349
नोकदार लकडियों की मोर्चाबन्दी करना,palisade VT,audio_33350
लबादा,pall N,audio_33351
२. काला कपडा जो कफन के ऊपर चढाते हैं,pall N,audio_33352
कफन,pall N,audio_33353
बलहीन होना वा करना,pall VTI,audio_33354
निर्बल करना या होना,pall VTI,audio_33355
२. स्वाद रहित होना,pall VTI,audio_33356
बे मजा होना,pall VTI,audio_33357
करतल,palm N,audio_33358
हथेली,palm N,audio_33359
२. ताड का पेड,palm N,audio_33360
३. जय,palm N,audio_33361
विजय,palm N,audio_33362
बडप्पन,palm N,audio_33363
४. जयमाला,palm N,audio_33364
विजय चिह्न,palm N,audio_33365
मारना,palm VT,audio_33366
अष्टी मारना,palm VT,audio_33367
२. हाथ में छिपाना,palm VT,audio_33368
३. हाथ में लेना,palm VT,audio_33369
४. धोखा देना,palm VT,audio_33370
स्पर्शनीय,palpable A,audio_33371
छूने योग्य,palpable A,audio_33372
२. साफ,palpable A,audio_33373
सुस्पष्ट,palpable A,audio_33374
प्रत्यक्ष,palpable A,audio_33375
पक्षाघात,palsy  N,audio_33376
सीतांग,palsy  N,audio_33377
कम्पवाई,palsy  N,audio_33378
लकवा,palsy  N,audio_33379
फालिज,palsy  N,audio_33380
बहुत लाड प्यार करना,pamper VT,audio_33381
पैम्फलेट,pamphlet N,audio_33382
रिसाला,pamphlet N,audio_33383
छोटी पुस्तक,pamphlet N,audio_33384
पत्रिका,pamphlet N,audio_33385
तसला,pan  N,audio_33386
कढाई,pan  N,audio_33387
२. बन्दूक का प्याला,pan  N,audio_33388
३. कपाल,pan  N,audio_33389
खोपडी,pan  N,audio_33390
सर्वरोगहारी,panacea N,audio_33391
सब रोगों को अच्छा करने वाली औषधि,panacea N,audio_33392
दुःख हरन औषधि,panacea N,audio_33393
त्रैलोक्य चिन्तामणि,panacea N,audio_33394
पैनकेक,pancake N,audio_33395
पूरी,pancake N,audio_33396
टिकिया,pancake N,audio_33397
मालपुआ,pancake N,audio_33398
लुची,pancake N,audio_33399
भूतपिशाच का निवास स्थान,pandemonium  N,audio_33400
२. भारी गडबडी,pandemonium  N,audio_33401
शीशे का चौकोर टुकडा,pane N,audio_33402
चौखटा लगाना,panel  VT,audio_33403
दुःख,pang N,audio_33404
कठिन पीडा,pang N,audio_33405
कष्ट,pang N,audio_33406
संताप,pang N,audio_33407
आकस्मिक भय,panic  N,audio_33408
एक किस्म का बनफशा,pansy  N,audio_33409
एक प्रकार का सोसन,pansy  N,audio_33410
हांफ,pant N,audio_33411
धडक,pant N,audio_33412
२. दुलकी चाल,pant N,audio_33413
हांफना,pant VI,audio_33414
२. छटपटाना,pant VI,audio_33415
३. तडपना,pant VI,audio_33416
४. बहुत चाहना,pant VI,audio_33417
सब देवताओं का मन्दिर जो रोम में बना था,pantheon N,audio_33418
विश्व देवालय,pantheon N,audio_33419
२. देव समूह,pantheon N,audio_33420
चीता,panther N,audio_33421
तेंदुआ,panther N,audio_33422
बे बातचीत वाला नाटक का दृश्य,pantomime  N,audio_33423
बे बातचीत वाला,pantomime  N,audio_33424
बिना बोले केवल संकेतों के द्वारा अभिनय करने वाला,pantomime  N,audio_33425
भण्डारा,pantry N,audio_33426
मोदीखाना,pantry N,audio_33427
स्तन की घुण्डी,pap  N,audio_33428
भिटनी,pap  N,audio_33429
थन,pap  N,audio_33430
२. बच्चों का मुलायम खाना,pap  N,audio_33431
पिता,papa N,audio_33432
बाप,papa N,audio_33433
पोप अर्थात रोम के प्रधान पादरी का पद,papacy N,audio_33434
पोप संबंधी,papal  A,audio_33435
कागजी,paper  A,audio_33436
कागज का बना हुआ,paper  A,audio_33437
२. पतला,paper  A,audio_33438
पत्र,paper  N,audio_33439
कागज,paper  N,audio_33440
२. लेखापत्र,paper  N,audio_33441
दस्तावेज,paper  N,audio_33442
३. हुंडी आदि,paper  N,audio_33443
४. समाचार पत्र,paper  N,audio_33444
अखबार,paper  N,audio_33445
कागज मढना या चढाना,paper  VT,audio_33446
कागजी मुद्रा,paper-�����������  N,audio_33447
कागज काटने का यंत्र,paper-�ݽ���� N,audio_33448
गोठिल चाकू जिससे कागज काटा जाय,paper-���۷�  N,audio_33449
नोट,paper-������ N,audio_33450
बैंक का कागज,paper-������ N,audio_33451
कागज दबान का भार,paper-�ᦵ���� N,audio_33452
उपमा,parable N,audio_33453
दृष्टान्त,parable N,audio_33454
सैनिक दिखावा,parade N,audio_33455
सैन्ययात्रा,parade N,audio_33456
२. शस्त्राभ्यास क्षेत्र,parade N,audio_33457
व्यायाम भूमि,parade N,audio_33458
परेड,parade N,audio_33459
शान शौकत दिखाते फिरना,parade VTI,audio_33460
दिखलाना,parade VTI,audio_33461
चटक मटक के चलना,parade VTI,audio_33462
२. शस्त्राभ्यास करना,parade VTI,audio_33463
निदर्शन,paradigm N,audio_33464
२. नसूना,paradigm N,audio_33465
३. उदाहरण,paradigm N,audio_33466
मिसाल,paradigm N,audio_33467
४. धातुरूपावली,paradigm N,audio_33468
अदन का बाग,paradise N,audio_33469
वैकुण्ठ,paradise N,audio_33470
स्वर्ग,paradise N,audio_33471
असत्याभास,paradox N,audio_33472
वह बात जो कि वास्तव में सच हो परन्तु देखने में साफ झूठी जान पडती हो,paradox N,audio_33473
असत्य सा,paradoxical  A,audio_33474
उत्तम उपमा,paragon N,audio_33475
नमूना,paragon N,audio_33476
आदर्श,paragon N,audio_33477
प्रमाण,paragon N,audio_33478
२. अत्युत्तम मनुष्य या वस्तु,paragon N,audio_33479
प्रकरण,paragraph  N,audio_33480
परिच्छेद खंड,paragraph  N,audio_33481
पैराग्राफ,paragraph  N,audio_33482
२. हवाला का चिह्न,paragraph  N,audio_33483
साथ साथ,parallel A,audio_33484
२. सामानांतर,parallel A,audio_33485
३. समान,parallel A,audio_33486
बराबर,parallel A,audio_33487
सदृश,parallel A,audio_33488
समानांतर रेखा,parallel N,audio_33489
समानान्तर रूप से स्थापित करना,parallel VT,audio_33490
लकवा मारना,paralyse VT,audio_33491
शिथिल करना,paralyse VT,audio_33492
लकवा,paralysis  N,audio_33493
पक्षाघात,paralysis  N,audio_33494
फोला,paralysis  N,audio_33495
२. शक्ति का ह्रास,paralysis  N,audio_33496
प्रधानतम,paramount  A,audio_33497
प्रमुख,paramount  A,audio_33498
बडा,paramount  A,audio_33499
सर्व श्रेष्ठ,paramount  A,audio_33500
उत्तम,paramount  A,audio_33501
साज,paraphernalia  N,audio_33502
सामान,paraphernalia  N,audio_33503
सामग्री,paraphernalia  N,audio_33504
गहना,paraphernalia  N,audio_33505
वस्त्र,paraphernalia  N,audio_33506
निजी माल असबाब,paraphernalia  N,audio_33507
सविस्तार,paraphrase N,audio_33508
व्याख्या,paraphrase N,audio_33509
टीका,paraphrase N,audio_33510
सविस्तार व्याख्यान करना वा अनुवाद करना,paraphrase VTI,audio_33511
खुशामदी,parasite N,audio_33512
चाटुकार,parasite N,audio_33513
२. मुफ्तखोर,parasite N,audio_33514
टुकडाखोर,parasite N,audio_33515
३. एक प्रकार की लता जो दूसरे पेड पर चढती है,parasite N,audio_33516
अधूरा,parcel Adv,audio_33517
थोडा,parcel Adv,audio_33518
टुकडा,parcel N,audio_33519
खंड,parcel N,audio_33520
२. समूह,parcel N,audio_33521
ढेर,parcel N,audio_33522
३. गठरी,parcel N,audio_33523
पुलिन्दा,parcel N,audio_33524
खंड करना,parcel VT,audio_33525
बांटना,parcel VT,audio_33526
२. पुलिन्दा बांधना,parcel VT,audio_33527
गठरी बनाना,parcel VT,audio_33528
ना,parcel VT,audio_33529
झुलसाना या झुलसना,parch  VTI,audio_33530
भुनना या भुनजाना,parch  VTI,audio_33531
सुखाना,parch  VTI,audio_33532
जलाना,parch  VTI,audio_33533
चर्म पत्र,parchment  N,audio_33534
लिखने के लिये कमाया हुआ चमडा,parchment  N,audio_33535
चमडे का कागज,parchment  N,audio_33536
क्षमा,pardon N,audio_33537
मुआफी,pardon N,audio_33538
अपराध क्षमा,pardon N,audio_33539
दोष मुक्ति,pardon N,audio_33540
छोड देना,pardon VT,audio_33541
क्षमा करना,pardon VT,audio_33542
मुआफ करना,pardon VT,audio_33543
छीलना,pare VT,audio_33544
थोडा थोडा कम करना,pare VT,audio_33545
छांटना,pare VT,audio_33546
कतरना,pare VT,audio_33547
बाप वा मां,parent N,audio_33548
पिता वा माता,parent N,audio_33549
माई या बाप,parent N,audio_33550
२. कारण,parent N,audio_33551
जड,parent N,audio_33552
जन्महेतू,parent N,audio_33553
उत्पादक,parent N,audio_33554
वंश,parentage  N,audio_33555
उत्पत्ति,parentage  N,audio_33556
कुल,parentage  N,audio_33557
नसल,parentage  N,audio_33558
मां बाप सम्बन्धी,parental A,audio_33559
माता पिता योग्य,parental A,audio_33560
प्यारा,parental A,audio_33561
अनन्वित वाक्य,parenthesis  N,audio_33562
उपवाक्य,parenthesis  N,audio_33563
२. यह( ) चिह्न,parenthesis  N,audio_33564
हिन्दुस्तान में नीच कौम का आदमी,pariah N,audio_33565
जातिच्युत मनुष्य,pariah N,audio_33566
कतरन,paring N,audio_33567
छीलन,paring N,audio_33568
छिलका,paring N,audio_33569
पादरी का हलका,parish N,audio_33570
बस्ती,parish N,audio_33571
मुहल्ला,parish N,audio_33572
टोला,parish N,audio_33573
बराबरी,parity N,audio_33574
समानता,parity N,audio_33575
२. मुसाबहत,parity N,audio_33576
सादृश्य,parity N,audio_33577
समतुल्यता,parity N,audio_33578
क्रीडावन,park N,audio_33579
उपवन,park N,audio_33580
हाता,park N,audio_33581
घेरा,park N,audio_33582
रमना,park N,audio_33583
चारागाह,park N,audio_33584
चौक,park N,audio_33585
२. भारी तोपखाना,park N,audio_33586
पार्क करना,park VT,audio_33587
रखना,park VT,audio_33588
खडा करना,park VT,audio_33589
२. बाडे मे घेरना,park VT,audio_33590
इकठ्ठा करना,park VT,audio_33591
बातचीत,parlance N,audio_33592
वार्तालाप,parlance N,audio_33593
मुहावरा,parlance N,audio_33594
संवाद,parley N,audio_33595
बोलचाल,parley N,audio_33596
परस्पर वार्तालाप,parley N,audio_33597
बातचीत,parley N,audio_33598
बातचीत करना,parley VI,audio_33599
जबानी बहस करना,parley VI,audio_33600
पार्लियामेन्ट,parliament N,audio_33601
ग्रेट ब्रिटेन और आयरलैण्ड की प्रजा की प्रतिनिधिसभा,parliament N,audio_33602
महासभा,parliament N,audio_33603
पार्लियामेन्ट के वादविवाद मे कुशल व्यक्ति,parliamentarian A,audio_33604
पार्लियामेन्ट का पक्ष समर्थक,parliamentarian N,audio_33605
पार्लियामेन्ट का,parliamentary  A,audio_33606
पार्लियामेन्ट द्वारा किया हुआ या बनाया हुआ,parliamentary  A,audio_33607
सीमित,parochial  A,audio_33608
घिरा हुआ,parochial  A,audio_33609
परिमित,parochial  A,audio_33610
संकीर्ण,parochial  A,audio_33611
पैरोडी,parody N,audio_33612
ऐसा लेख जिसमें ग्रंथकर्ता का भावार्थ पलट जावे,parody N,audio_33613
अनुकरण काव्य,parody N,audio_33614
शब्द,parole N,audio_33615
जनानी बात,parole N,audio_33616
वचन,parole N,audio_33617
मौखिक प्रतिज्ञा,parole N,audio_33618
२. वह बात जो प्रतिदिन सिपाहियो को अपने और अन्य में अंतर करने के लिये बताई जाती है,parole N,audio_33619
सुग्गा,parrot N,audio_33620
तोता,parrot N,audio_33621
२. बिना समझे बूझे दूसरो का अनुकरण करने वाला,parrot N,audio_33622
रोकना,parry  VT,audio_33623
दूर करना,parry  VT,audio_33624
